city,time_grain,datetime,date,hour,weekday,is_weekend,season,bike_count,temp,rain,humidity,wind
London,hour,2024-01-03 20:00:00,2024-01-03,20,2,0,winter,1108,,,,
London,hour,2024-01-03 21:00:00,2024-01-03,21,2,0,winter,831,,,,
London,hour,2024-01-03 22:00:00,2024-01-03,22,2,0,winter,668,,,,
London,hour,2024-01-03 23:00:00,2024-01-03,23,2,0,winter,502,,,,
London,hour,2024-01-04 00:00:00,2024-01-04,0,3,0,winter,298,,,,
London,hour,2024-01-04 01:00:00,2024-01-04,1,3,0,winter,184,,,,
London,hour,2024-01-04 02:00:00,2024-01-04,2,3,0,winter,110,,,,
London,hour,2024-01-04 03:00:00,2024-01-04,3,3,0,winter,60,,,,
London,hour,2024-01-04 04:00:00,2024-01-04,4,3,0,winter,84,,,,
London,hour,2024-01-04 05:00:00,2024-01-04,5,3,0,winter,195,,,,
London,hour,2024-01-04 06:00:00,2024-01-04,6,3,0,winter,601,,,,
London,hour,2024-01-04 07:00:00,2024-01-04,7,3,0,winter,1465,,,,
London,hour,2024-01-04 08:00:00,2024-01-04,8,3,0,winter,2774,,,,
London,hour,2024-01-04 09:00:00,2024-01-04,9,3,0,winter,1908,,,,
London,hour,2024-01-04 10:00:00,2024-01-04,10,3,0,winter,1795,,,,
London,hour,2024-01-04 11:00:00,2024-01-04,11,3,0,winter,2035,,,,
London,hour,2024-01-04 12:00:00,2024-01-04,12,3,0,winter,2308,,,,
London,hour,2024-01-04 13:00:00,2024-01-04,13,3,0,winter,2255,,,,
London,hour,2024-01-04 14:00:00,2024-01-04,14,3,0,winter,2226,,,,
London,hour,2024-01-04 15:00:00,2024-01-04,15,3,0,winter,2079,,,,
London,hour,2024-01-04 16:00:00,2024-01-04,16,3,0,winter,1815,,,,
London,hour,2024-01-04 17:00:00,2024-01-04,17,3,0,winter,2087,,,,
London,hour,2024-01-04 18:00:00,2024-01-04,18,3,0,winter,1910,,,,
London,hour,2024-01-04 19:00:00,2024-01-04,19,3,0,winter,1334,,,,
London,hour,2024-01-04 20:00:00,2024-01-04,20,3,0,winter,994,,,,
London,hour,2024-01-04 21:00:00,2024-01-04,21,3,0,winter,760,,,,
London,hour,2024-01-04 22:00:00,2024-01-04,22,3,0,winter,598,,,,
London,hour,2024-01-04 23:00:00,2024-01-04,23,3,0,winter,360,,,,
London,hour,2024-01-05 00:00:00,2024-01-05,0,4,0,winter,211,,,,
London,hour,2024-01-05 01:00:00,2024-01-05,1,4,0,winter,89,,,,
London,hour,2024-01-05 02:00:00,2024-01-05,2,4,0,winter,79,,,,
London,hour,2024-01-05 03:00:00,2024-01-05,3,4,0,winter,50,,,,
London,hour,2024-01-05 04:00:00,2024-01-05,4,4,0,winter,79,,,,
London,hour,2024-01-05 05:00:00,2024-01-05,5,4,0,winter,244,,,,
London,hour,2024-01-05 06:00:00,2024-01-05,6,4,0,winter,1087,,,,
London,hour,2024-01-05 07:00:00,2024-01-05,7,4,0,winter,2881,,,,
London,hour,2024-01-05 08:00:00,2024-01-05,8,4,0,winter,5265,,,,
London,hour,2024-01-05 09:00:00,2024-01-05,9,4,0,winter,2910,,,,
London,hour,2024-01-05 10:00:00,2024-01-05,10,4,0,winter,1781,,,,
London,hour,2024-01-05 11:00:00,2024-01-05,11,4,0,winter,1790,,,,
London,hour,2024-01-05 12:00:00,2024-01-05,12,4,0,winter,2088,,,,
London,hour,2024-01-05 13:00:00,2024-01-05,13,4,0,winter,2126,,,,
London,hour,2024-01-05 14:00:00,2024-01-05,14,4,0,winter,1990,,,,
London,hour,2024-01-05 15:00:00,2024-01-05,15,4,0,winter,2237,,,,
London,hour,2024-01-05 16:00:00,2024-01-05,16,4,0,winter,2977,,,,
London,hour,2024-01-05 17:00:00,2024-01-05,17,4,0,winter,4972,,,,
London,hour,2024-01-05 18:00:00,2024-01-05,18,4,0,winter,4759,,,,
London,hour,2024-01-05 19:00:00,2024-01-05,19,4,0,winter,2764,,,,
London,hour,2024-01-05 20:00:00,2024-01-05,20,4,0,winter,1889,,,,
London,hour,2024-01-05 21:00:00,2024-01-05,21,4,0,winter,1330,,,,
London,hour,2024-01-05 22:00:00,2024-01-05,22,4,0,winter,1077,,,,
London,hour,2024-01-05 23:00:00,2024-01-05,23,4,0,winter,621,,,,
London,hour,2024-01-06 00:00:00,2024-01-06,0,5,1,winter,545,,,,
London,hour,2024-01-06 01:00:00,2024-01-06,1,5,1,winter,349,,,,
London,hour,2024-01-06 02:00:00,2024-01-06,2,5,1,winter,237,,,,
London,hour,2024-01-06 03:00:00,2024-01-06,3,5,1,winter,173,,,,
London,hour,2024-01-06 04:00:00,2024-01-06,4,5,1,winter,121,,,,
London,hour,2024-01-06 05:00:00,2024-01-06,5,5,1,winter,125,,,,
London,hour,2024-01-06 06:00:00,2024-01-06,6,5,1,winter,245,,,,
London,hour,2024-01-06 07:00:00,2024-01-06,7,5,1,winter,599,,,,
London,hour,2024-01-06 08:00:00,2024-01-06,8,5,1,winter,1229,,,,
London,hour,2024-01-06 09:00:00,2024-01-06,9,5,1,winter,1816,,,,
London,hour,2024-01-06 10:00:00,2024-01-06,10,5,1,winter,2264,,,,
London,hour,2024-01-06 11:00:00,2024-01-06,11,5,1,winter,2682,,,,
London,hour,2024-01-06 12:00:00,2024-01-06,12,5,1,winter,2886,,,,
London,hour,2024-01-06 13:00:00,2024-01-06,13,5,1,winter,2870,,,,
London,hour,2024-01-06 14:00:00,2024-01-06,14,5,1,winter,3026,,,,
London,hour,2024-01-06 15:00:00,2024-01-06,15,5,1,winter,2982,,,,
London,hour,2024-01-06 16:00:00,2024-01-06,16,5,1,winter,2979,,,,
London,hour,2024-01-06 17:00:00,2024-01-06,17,5,1,winter,2585,,,,
London,hour,2024-01-06 18:00:00,2024-01-06,18,5,1,winter,2423,,,,
London,hour,2024-01-06 19:00:00,2024-01-06,19,5,1,winter,2147,,,,
London,hour,2024-01-06 20:00:00,2024-01-06,20,5,1,winter,1292,,,,
London,hour,2024-01-06 21:00:00,2024-01-06,21,5,1,winter,858,,,,
London,hour,2024-01-06 22:00:00,2024-01-06,22,5,1,winter,1158,,,,
London,hour,2024-01-06 23:00:00,2024-01-06,23,5,1,winter,903,,,,
London,hour,2024-01-07 00:00:00,2024-01-07,0,6,1,winter,375,,,,
London,hour,2024-01-07 01:00:00,2024-01-07,1,6,1,winter,215,,,,
London,hour,2024-01-07 02:00:00,2024-01-07,2,6,1,winter,133,,,,
London,hour,2024-01-07 03:00:00,2024-01-07,3,6,1,winter,104,,,,
London,hour,2024-01-07 04:00:00,2024-01-07,4,6,1,winter,97,,,,
London,hour,2024-01-07 05:00:00,2024-01-07,5,6,1,winter,213,,,,
London,hour,2024-01-07 06:00:00,2024-01-07,6,6,1,winter,723,,,,
London,hour,2024-01-07 07:00:00,2024-01-07,7,6,1,winter,1952,,,,
London,hour,2024-01-07 08:00:00,2024-01-07,8,6,1,winter,3536,,,,
London,hour,2024-01-07 09:00:00,2024-01-07,9,6,1,winter,2267,,,,
London,hour,2024-01-07 10:00:00,2024-01-07,10,6,1,winter,1868,,,,
London,hour,2024-01-07 11:00:00,2024-01-07,11,6,1,winter,2151,,,,
London,hour,2024-01-07 12:00:00,2024-01-07,12,6,1,winter,2418,,,,
London,hour,2024-01-07 13:00:00,2024-01-07,13,6,1,winter,2349,,,,
London,hour,2024-01-07 14:00:00,2024-01-07,14,6,1,winter,2234,,,,
London,hour,2024-01-07 15:00:00,2024-01-07,15,6,1,winter,2418,,,,
London,hour,2024-01-07 16:00:00,2024-01-07,16,6,1,winter,2836,,,,
London,hour,2024-01-07 17:00:00,2024-01-07,17,6,1,winter,3900,,,,
London,hour,2024-01-07 18:00:00,2024-01-07,18,6,1,winter,3601,,,,
London,hour,2024-01-07 19:00:00,2024-01-07,19,6,1,winter,2421,,,,
London,hour,2024-01-07 20:00:00,2024-01-07,20,6,1,winter,1616,,,,
London,hour,2024-01-07 21:00:00,2024-01-07,21,6,1,winter,1133,,,,
London,hour,2024-01-07 22:00:00,2024-01-07,22,6,1,winter,772,,,,
London,hour,2024-01-07 23:00:00,2024-01-07,23,6,1,winter,445,,,,
London,hour,2024-01-08 00:00:00,2024-01-08,0,0,0,winter,69,,,,
London,hour,2024-01-08 01:00:00,2024-01-08,1,0,0,winter,45,,,,
London,hour,2024-01-08 02:00:00,2024-01-08,2,0,0,winter,17,,,,
London,hour,2024-01-08 03:00:00,2024-01-08,3,0,0,winter,16,,,,
London,hour,2024-01-08 04:00:00,2024-01-08,4,0,0,winter,39,,,,
London,hour,2024-01-08 05:00:00,2024-01-08,5,0,0,winter,146,,,,
London,hour,2024-01-08 06:00:00,2024-01-08,6,0,0,winter,545,,,,
London,hour,2024-01-08 07:00:00,2024-01-08,7,0,0,winter,1515,,,,
London,hour,2024-01-08 08:00:00,2024-01-08,8,0,0,winter,2735,,,,
London,hour,2024-01-08 09:00:00,2024-01-08,9,0,0,winter,1206,,,,
London,hour,2024-01-08 10:00:00,2024-01-08,10,0,0,winter,598,,,,
London,hour,2024-01-08 11:00:00,2024-01-08,11,0,0,winter,524,,,,
London,hour,2024-01-08 12:00:00,2024-01-08,12,0,0,winter,621,,,,
London,hour,2024-01-08 13:00:00,2024-01-08,13,0,0,winter,654,,,,
London,hour,2024-01-08 14:00:00,2024-01-08,14,0,0,winter,608,,,,
London,hour,2024-01-08 15:00:00,2024-01-08,15,0,0,winter,698,,,,
London,hour,2024-01-08 16:00:00,2024-01-08,16,0,0,winter,921,,,,
London,hour,2024-01-08 17:00:00,2024-01-08,17,0,0,winter,1909,,,,
London,hour,2024-01-08 18:00:00,2024-01-08,18,0,0,winter,1891,,,,
London,hour,2024-01-08 19:00:00,2024-01-08,19,0,0,winter,1122,,,,
London,hour,2024-01-08 20:00:00,2024-01-08,20,0,0,winter,683,,,,
London,hour,2024-01-08 21:00:00,2024-01-08,21,0,0,winter,404,,,,
London,hour,2024-01-08 22:00:00,2024-01-08,22,0,0,winter,298,,,,
London,hour,2024-01-08 23:00:00,2024-01-08,23,0,0,winter,110,,,,
London,hour,2024-01-09 00:00:00,2024-01-09,0,1,0,winter,74,,,,
London,hour,2024-01-09 01:00:00,2024-01-09,1,1,0,winter,22,,,,
London,hour,2024-01-09 02:00:00,2024-01-09,2,1,0,winter,18,,,,
London,hour,2024-01-09 03:00:00,2024-01-09,3,1,0,winter,11,,,,
London,hour,2024-01-09 04:00:00,2024-01-09,4,1,0,winter,37,,,,
London,hour,2024-01-09 05:00:00,2024-01-09,5,1,0,winter,126,,,,
London,hour,2024-01-09 06:00:00,2024-01-09,6,1,0,winter,606,,,,
London,hour,2024-01-09 07:00:00,2024-01-09,7,1,0,winter,1627,,,,
London,hour,2024-01-09 08:00:00,2024-01-09,8,1,0,winter,3128,,,,
London,hour,2024-01-09 09:00:00,2024-01-09,9,1,0,winter,1578,,,,
London,hour,2024-01-09 10:00:00,2024-01-09,10,1,0,winter,750,,,,
London,hour,2024-01-09 11:00:00,2024-01-09,11,1,0,winter,677,,,,
London,hour,2024-01-09 12:00:00,2024-01-09,12,1,0,winter,714,,,,
London,hour,2024-01-09 13:00:00,2024-01-09,13,1,0,winter,780,,,,
London,hour,2024-01-09 14:00:00,2024-01-09,14,1,0,winter,728,,,,
London,hour,2024-01-09 15:00:00,2024-01-09,15,1,0,winter,827,,,,
London,hour,2024-01-09 16:00:00,2024-01-09,16,1,0,winter,1204,,,,
London,hour,2024-01-09 17:00:00,2024-01-09,17,1,0,winter,2437,,,,
London,hour,2024-01-09 18:00:00,2024-01-09,18,1,0,winter,2251,,,,
London,hour,2024-01-09 19:00:00,2024-01-09,19,1,0,winter,1205,,,,
London,hour,2024-01-09 20:00:00,2024-01-09,20,1,0,winter,780,,,,
London,hour,2024-01-09 21:00:00,2024-01-09,21,1,0,winter,536,,,,
London,hour,2024-01-09 22:00:00,2024-01-09,22,1,0,winter,322,,,,
London,hour,2024-01-09 23:00:00,2024-01-09,23,1,0,winter,183,,,,
London,hour,2024-01-10 00:00:00,2024-01-10,0,2,0,winter,194,,,,
London,hour,2024-01-10 01:00:00,2024-01-10,1,2,0,winter,97,,,,
London,hour,2024-01-10 02:00:00,2024-01-10,2,2,0,winter,61,,,,
London,hour,2024-01-10 03:00:00,2024-01-10,3,2,0,winter,40,,,,
London,hour,2024-01-10 04:00:00,2024-01-10,4,2,0,winter,78,,,,
London,hour,2024-01-10 05:00:00,2024-01-10,5,2,0,winter,296,,,,
London,hour,2024-01-10 06:00:00,2024-01-10,6,2,0,winter,1196,,,,
London,hour,2024-01-10 07:00:00,2024-01-10,7,2,0,winter,3599,,,,
London,hour,2024-01-10 08:00:00,2024-01-10,8,2,0,winter,7023,,,,
London,hour,2024-01-10 09:00:00,2024-01-10,9,2,0,winter,3409,,,,
London,hour,2024-01-10 10:00:00,2024-01-10,10,2,0,winter,1595,,,,
London,hour,2024-01-10 11:00:00,2024-01-10,11,2,0,winter,1110,,,,
London,hour,2024-01-10 12:00:00,2024-01-10,12,2,0,winter,1560,,,,
London,hour,2024-01-10 13:00:00,2024-01-10,13,2,0,winter,1684,,,,
London,hour,2024-01-10 14:00:00,2024-01-10,14,2,0,winter,1420,,,,
London,hour,2024-01-10 15:00:00,2024-01-10,15,2,0,winter,1294,,,,
London,hour,2024-01-10 16:00:00,2024-01-10,16,2,0,winter,1730,,,,
London,hour,2024-01-10 17:00:00,2024-01-10,17,2,0,winter,4139,,,,
London,hour,2024-01-10 18:00:00,2024-01-10,18,2,0,winter,4097,,,,
London,hour,2024-01-10 19:00:00,2024-01-10,19,2,0,winter,2694,,,,
London,hour,2024-01-10 20:00:00,2024-01-10,20,2,0,winter,1707,,,,
London,hour,2024-01-10 21:00:00,2024-01-10,21,2,0,winter,1250,,,,
London,hour,2024-01-10 22:00:00,2024-01-10,22,2,0,winter,907,,,,
London,hour,2024-01-10 23:00:00,2024-01-10,23,2,0,winter,444,,,,
London,hour,2024-01-11 00:00:00,2024-01-11,0,3,0,winter,406,,,,
London,hour,2024-01-11 01:00:00,2024-01-11,1,3,0,winter,251,,,,
London,hour,2024-01-11 02:00:00,2024-01-11,2,3,0,winter,218,,,,
London,hour,2024-01-11 03:00:00,2024-01-11,3,3,0,winter,161,,,,
London,hour,2024-01-11 04:00:00,2024-01-11,4,3,0,winter,145,,,,
London,hour,2024-01-11 05:00:00,2024-01-11,5,3,0,winter,283,,,,
London,hour,2024-01-11 06:00:00,2024-01-11,6,3,0,winter,1060,,,,
