city,time_grain,datetime,date,hour,weekday,is_weekend,season,bike_count,temp,rain,humidity,wind
NYC,hour,2023-01-02 08:00:00,2023-01-02,8,0,0,winter,1545,,,,
NYC,hour,2023-01-02 09:00:00,2023-01-02,9,0,0,winter,2220,,,,
NYC,hour,2023-01-02 10:00:00,2023-01-02,10,0,0,winter,3045,,,,
NYC,hour,2023-01-02 11:00:00,2023-01-02,11,0,0,winter,3885,,,,
NYC,hour,2023-01-02 12:00:00,2023-01-02,12,0,0,winter,4690,,,,
NYC,hour,2023-01-02 13:00:00,2023-01-02,13,0,0,winter,5443,,,,
NYC,hour,2023-01-02 14:00:00,2023-01-02,14,0,0,winter,5761,,,,
NYC,hour,2023-01-02 15:00:00,2023-01-02,15,0,0,winter,5843,,,,
NYC,hour,2023-01-02 16:00:00,2023-01-02,16,0,0,winter,5446,,,,
NYC,hour,2023-01-02 17:00:00,2023-01-02,17,0,0,winter,4472,,,,
NYC,hour,2023-01-02 18:00:00,2023-01-02,18,0,0,winter,3889,,,,
NYC,hour,2023-01-02 19:00:00,2023-01-02,19,0,0,winter,2964,,,,
NYC,hour,2023-01-02 20:00:00,2023-01-02,20,0,0,winter,2373,,,,
NYC,hour,2023-01-02 21:00:00,2023-01-02,21,0,0,winter,1503,,,,
NYC,hour,2023-01-02 22:00:00,2023-01-02,22,0,0,winter,885,,,,
NYC,hour,2023-01-02 23:00:00,2023-01-02,23,0,0,winter,770,,,,
NYC,hour,2023-01-03 00:00:00,2023-01-03,0,1,0,winter,505,,,,
NYC,hour,2023-01-03 01:00:00,2023-01-03,1,1,0,winter,344,,,,
NYC,hour,2023-01-03 02:00:00,2023-01-03,2,1,0,winter,234,,,,
NYC,hour,2023-01-03 03:00:00,2023-01-03,3,1,0,winter,142,,,,
NYC,hour,2023-01-03 04:00:00,2023-01-03,4,1,0,winter,170,,,,
NYC,hour,2023-01-03 05:00:00,2023-01-03,5,1,0,winter,667,,,,
NYC,hour,2023-01-03 06:00:00,2023-01-03,6,1,0,winter,1237,,,,
NYC,hour,2023-01-03 07:00:00,2023-01-03,7,1,0,winter,3159,,,,
NYC,hour,2023-01-03 08:00:00,2023-01-03,8,1,0,winter,5018,,,,
NYC,hour,2023-01-03 09:00:00,2023-01-03,9,1,0,winter,3334,,,,
NYC,hour,2023-01-03 10:00:00,2023-01-03,10,1,0,winter,1301,,,,
NYC,hour,2023-01-03 11:00:00,2023-01-03,11,1,0,winter,556,,,,
